nombre,num_vars,num_constraints,num_frac_vars,frac_var_ratio,lp_obj_value,primal_bound,dual_bound,gap,feasible_leaves,lp_iterations,lp_solving_time,lp_iterations_per_var,nsols,obj_mean,obj_std,obj_pos_ratio,obj_neg_ratio,obj_nonzero_ratio,farkas_mean,farkas_std,farkas_min,activity_mean,n_constraints_static,n_variables_static,pct_unary_constraints,pct_binary_constraints,pct_ternary_constraints,pct_quaternary_or_more,pct_terms_in_obj,pct_terms_in_constraints,pct_positive_terms_in_constraints,pct_positive_terms_in_obj,lbd_avg,trailpop_per_conflict,decisions_per_total_conflict,propagations_per_total_conflict,prop_per_decisions,decisions_per_conflict,propagations_per_conflict,total_conflicts_per_conflict,learned_clauses_per_conflict,restarts_per_conflict,learned_clause_length_avg,time_taken
normalized-domset_v500_e2000_w30_mw19_19.opb.PB06.opb,467.0,519.0,467.0,1.0,214.0,214.0,156.6918558876877,0.36573786038624223,0.0,17136.0,5.000173,36.69379014989293,36.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.17318982387476,466.0,467.0,0.0,0.0,0.00214592,0.997854,0.0996586,0.900341,1.0,1.0,66426500.0,75687.8,14.4596,-2.76529,-0.191242,86736.1,-16587.6,5998.5,1597.26,27.1184,-59.1126,4.80646
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE2.0_TMAX300_K67_cod1.opb,33284.0,33791.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.025153,0.0,0.0,-42.50980198264567,92.84379572846235,0.0,0.7146424068626239,0.7146424068626239,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.115267,0.884733,0.455087,0.0,81458500.0,-178772.0,107.31,-196.514,-1.83127,200188.0,-366598.0,1865.5,758.008,10.5884,580.399,4.52978
normalized-BA_RDC4.dot_luby_10null20mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.06143,0.0,0.0,-0.5826954406480841,11.929423241688907,0.0,0.009774822022361579,0.009774822022361579,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000629178,0.999371,0.385501,0.0,97672500.0,-1769560.0,125.579,-4365.24,-34.7608,51362.0,-1785380.0,409.0,145.726,3.54579,4368.22,4.72888
normalized-BA_RDC4.dot_luby_10null50mast_rapportOE2.0_TMAX15_K67_cod1.opb,33370.0,33873.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.030645,0.0,0.0,-102.85629527082149,124.29650483042745,0.0,0.7146424068626239,0.7146424068626239,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.115267,0.884733,0.455087,0.0,113001000.0,764248.0,395.198,5139.6,13.0051,57303.7,745242.0,145.0,22.1409,1.65636,132269.0,4.85694
normalized-maxcut_opt_complete_5-partite_block_nvert_40.opb,780.0,39520.0,780.0,1.0,-384.0,-384.0,-640.0,0.6666666666666666,0.0,4566.0,5.001499,5.8538461538461535,2.0,-0.8205128205128205,0.3837597319768144,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0,0.0,1.5,39520.0,780.0,0.0,0.0,1.0,0.0,0.00536913,0.994631,0.5,0.0,36241800.0,52502.2,6.28664,1.64933,0.262354,37399.2,9811.85,5949.0,4594.5,26.8732,-22.5735,4.89795
normalized-BA_RDC4.dot_luby_0null50mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.058959,0.0,0.0,-1.4058336494900578,18.808154573464346,0.0,0.010846035394675177,0.010846035394675177,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000698081,0.999302,0.385501,0.0,103352000.0,-109615.0,161.732,-284.623,-1.75984,92753.5,-163231.0,573.5,154.824,4.28659,5190.58,4.57022
normalized-BA_RDC4.dot_fibo_50null50mast_rapportOE1.0_TMAX60_K67_cod1.opb,21740.0,22070.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.004312,0.0,0.0,-0.39647969147857903,0.4891661739364547,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,109468000.0,584820.0,191.178,2766.53,14.471,40338.5,583738.0,211.0,65.0851,2.10875,50829.4,4.85158
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.052308,0.0,0.0,-4.187967310033038,55.541476161691655,0.0,0.007616066770996349,0.007616066770996349,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.00109567,0.998904,0.589766,0.0,98757300.0,2666020.0,269.072,6909.9,25.6805,101709.0,2611940.0,378.0,54.6116,3.35139,14579.5,4.72162
normalized-NG.dot_fibo_50null20mast_rapportOE2.0_TMAX300_K192_cod1.opb,228932.0,229714.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.365956,0.0,0.0,-2093.9546218740056,4122.752275669371,0.0,0.4268765988579675,0.4268765988579675,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.068033,0.931967,0.48797,0.0,134218000.0,528568.0,24577.8,12340.2,0.502088,368667.0,185103.0,15.0,0.0,1.0,0.0,4.37638
normalized-BA_RDC4.dot_unif_0null0mast_rapportOE1.0_TMAX120_K67_cod1.opb,36184.0,36738.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.061322,0.0,0.0,-399.62216014437223,333.6362388519826,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,94784500.0,-1669710.0,188.85,-3125.97,-16.5527,105001.0,-1738040.0,556.0,232.854,4.20305,-8087.04,4.8376
normalized-j12017_8.std.opb,57709.0,119974.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.029601,0.0,0.0,0.6198347107438017,11.126066629782756,0.004118503061420609,0.0,0.004118503061420609,0.0,0.0,0.0,0.0,234365.0,72842.0,0.0030508,0.839127,0.152702,0.00512022,0.00046461,0.999535,0.36081,1.0,113838000.0,-96943.6,38.9631,-47.7737,-1.22613,145215.0,-178053.0,3727.0,3309.36,18.7811,67.283,4.68432
Init-x2-i5_pp_97.opb,30614.0,27133.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.015791,0.0,0.0,0.08740391017492888,0.28242603750550666,0.08740391017492888,0.0,0.08740391017492888,0.0,0.0,0.0,0.0,33043.0,33042.0,0.0314136,0.793269,0.0230609,0.152256,0.0171364,0.982864,0.964369,1.0,76158700.0,-502941.0,165.203,428.543,2.59403,253505.0,657599.0,1534.5,415.008,9.24039,-675.108,4.73123
normalized-BA_RDC4.dot_unif_10null10mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,45446.0,45628.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.208122,0.0,0.0,-2.991035636113229,46.19312270289133,0.0,0.005385996409335727,0.005385996409335727,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000867859,0.999132,0.503992,0.0,104318000.0,-685164.0,360.878,-3503.17,-9.70733,72717.0,-705888.0,201.5,30.3663,2.0198,42096.6,4.73329
normalized-BA_RDC4.dot_luby_0null20mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_sequential.opb,71568.0,143199.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.142796,0.0,0.0,-0.32122918767369224,8.85119985311609,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00114631,0.998854,0.504753,0.0,92714800.0,-946286.0,85.7053,-1488.53,-17.368,53865.8,-935543.0,628.5,147.964,4.56916,6663.61,4.8021
normalized-macrophage.opb,2209.0,3259.0,2209.0,1.0,401.0,401.0,263.6427810786431,0.5209974586043531,0.0,16857.0,5.00159,7.631054775916704,9.0,0.7,0.45825756949558405,0.7,0.0,0.7,0.0,0.0,0.0,0.845695020746888,3164.0,2260.0,0.0,0.0,1.0,0.0,0.142857,0.857143,0.666667,1.0,84379200.0,-37205.8,127.818,-142.428,-1.11431,339165.0,-377934.0,2653.5,1166.52,14.4825,-90.6643,1.65732
normalized-BA_RDC4.dot_unif_0null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,40728.0,40894.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.096869,0.0,0.0,-2.9930277169769557,44.335339228453506,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000962876,0.999037,0.503992,0.0,77155700.0,-172315.0,78.4883,-274.66,-3.49937,53960.7,-188829.0,687.5,292.838,4.91424,4230.93,4.73911
normalized-mps-v2-20-10-aflow30a.opb,7170.0,1627.0,7170.0,1.0,1e+20,1e+20,1014.4815354862822,1e+20,0.0,13585.0,5.015991,1.894700139470014,0.0,10.047255038220987,49.95539349145706,0.05851285615010424,0.0,0.05851285615010424,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,5260.734427812651,900.0,7195.0,0.0,0.0,0.0,1.0,0.014963,0.985037,0.274797,1.0,63342200.0,-194440.0,56.854,-152.947,-2.69017,112912.0,-303752.0,1986.0,551.553,11.1477,45.6091,4.82394
normalized-rand0a62b6.cudf.paranoid.opb,1936.0,5798.0,0.0,0.0,6943.0,6943.0,6943.0,0.0,0.0,520.0,3.107188,0.26859504132231404,4.0,153.69197324414716,481.46979654567997,0.3702341137123746,0.0,0.3702341137123746,0.0,0.0,0.0,0.0,26929.0,5980.0,0.00063129,0.482899,0.364106,0.152364,0.0281196,0.97188,0.565074,1.0,102740000.0,569803.0,85.4935,1782.99,20.8552,26203.8,546485.0,306.5,243.357,2.88274,476.132,0.441876
normalized-NG.dot_fibo_50null0mast_rapportOE2.0_TMAX15_K192_cod1.opb,228932.0,229714.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.250551,0.0,0.0,-393.17823273108115,1238.2409535799736,0.0,0.4268765988579675,0.4268765988579675,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.068033,0.931967,0.48797,0.0,134218000.0,526168.0,81939.3,47265.5,0.576835,368727.0,212695.0,4.5,0.0,1.0,0.0,4.43036
normalized-BA_RDC4.dot_unif_20null0mast_rapportOE1.0_TMAX15_K67_cod1.opb,30408.0,30865.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.04366,0.0,0.0,-315.0153519072458,328.4757360908516,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,89022000.0,778061.0,311.679,5250.64,16.8463,45661.0,769218.0,146.5,66.4728,1.65646,16713.1,4.90341
normalized-BA_RDC4.dot_luby_0null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion.opb,36668.0,36737.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.018921,0.0,0.0,-0.04299289151623226,1.0277239136097096,0.0,0.011871900725505044,0.011871900725505044,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00265914,0.997341,0.729932,0.0,98117300.0,-1204060.0,66.9502,1365.79,20.4,59083.6,1205310.0,882.5,200.753,6.09683,-2430.2,4.87343
normalized-circ8_3.opb,1344.0,16179.0,1344.0,1.0,1e+20,1e+20,96.0,1e+20,0.0,10720.0,5.003466,7.976190476190476,0.0,0.7619047619047619,1.230747426982865,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.9333996023856859,16096.0,1344.0,0.0,0.100895,0.403579,0.495527,0.00467212,0.995328,0.0974015,1.0,74687000.0,-71225.7,-2.92038,-2.8551,0.977646,-43148.6,-42184.1,14775.0,10709.7,56.0413,-3.18792,4.80419
normalized-simp-nonunif-100_100.02.opb,11720.0,246288.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,6.144541,0.0,0.0,0.0076045627376425855,0.08687193656878985,0.0076045627376425855,0.0,0.0076045627376425855,0.0,0.0,0.0,0.0,1314050.0,21566.0,7.61006e-07,0.00305848,0.996818,0.000122522,4.1505e-05,0.999958,0.665103,1.0,73531800.0,638105.0,42.1159,495.941,11.7756,51023.5,600832.0,1211.5,1200.49,7.94596,64.7494,3.35378
normalized-BA_RDC4.dot_unif_50null50mast_rapportOE1.0_TMAX180_K67_cod2_pbEq1_newVersion_product.opb,52341.0,134829.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.039779,0.0,0.0,-0.004225352112676056,0.06486523346292651,0.0,0.004225352112676056,0.004225352112676056,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000608167,0.999392,0.589766,0.0,96484800.0,-4002560.0,395.521,15261.2,38.585,104615.0,4036590.0,264.5,103.794,2.54717,9038.7,4.71407
normalized-injcomp_opt_4layers_maxall_lastlayerdiv2_size_23.opb,1610.0,1470.0,1610.0,1.0,-40.00000000000003,-40.00000000000003,-57.0,0.424999999999999,0.0,14844.0,5.000268,9.219875776397515,5.0,-0.6129032258064516,0.48708609259811286,0.0,0.6129032258064516,0.6129032258064516,0.0,0.0,0.0,2.3146704464918497,931.0,2139.0,0.0,0.0,0.839957,0.160043,0.19,0.81,0.288066,0.0,74078800.0,167961.0,20.2157,17.4165,0.861533,88554.8,76292.9,4380.5,1634.47,20.8029,121.514,4.84018
normalized-BA_RDC4.dot_unif_20null10mast_rapportOE2.0_TMAX180_K67_cod1.opb,30443.0,30900.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.016878,0.0,0.0,-358.0505302711923,366.8529005230006,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,118184000.0,577106.0,121.349,429.189,3.53681,134030.0,474039.0,1104.5,307.522,7.42624,-2506.39,4.58628
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_sequential.opb,71568.0,143199.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.149441,0.0,0.0,-16.732384840510562,396.7089256978351,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00114631,0.998854,0.504753,0.0,114903000.0,-1208620.0,135.944,-1689.78,-12.43,101482.0,-1261420.0,746.5,561.925,5.23695,1375.45,4.70581
normalized-mps-v2-20-10-mzzv11.opb,10819.0,9957.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.00033,0.0,0.0,4.4352271716902285,40.10249889054727,0.06472837201031387,0.0040010669511869835,0.06872943896150084,0.0,0.0,0.0,0.0,9744.0,11247.0,0.0,0.00502874,0.0359195,0.959052,0.00553931,0.994461,0.0940227,0.941785,70409300.0,-191092.0,53.4469,-146.06,-2.7328,107562.0,-293945.0,2012.5,568.484,11.3241,920.692,4.84068
normalized-BA_RDC4.dot_unif_50null50mast_rapportOE2.0_TMAX120_K67_cod3.opb,21782.0,22094.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.021704,0.0,0.0,-0.39647969147857903,0.4891661739364547,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,126257000.0,2276890.0,211.024,6145.94,29.1243,76390.8,2224830.0,362.0,95.229,3.21517,23061.9,4.77694
normalized-BA_RDC4.dot_luby_50null20mast_rapportOE1.0_TMAX15_K67_cod1.opb,21743.0,22051.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.013579,0.0,0.0,-41.30567847519221,93.15618492025395,0.0,0.39647969147857903,0.39647969147857903,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.0674089,0.932591,0.455087,0.0,95141700.0,890453.0,310.555,5578.73,17.9638,48912.4,878650.0,157.5,56.3513,1.72468,20956.4,4.88753
normalized-50-250-false-45-90-4-7000opt.opb,1816.0,61241.0,1816.0,1.0,-113.0,-113.0,-306.0,1.7079646017699115,0.0,3560.0,5.004281,1.960352422907489,5.0,-0.17135802469135802,0.7004544434678646,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,2.014564773191663,62231.0,2025.0,0.0,0.0188009,0.981199,0.0,0.000727143,0.999273,0.330099,0.0,44687900.0,62094.7,3.59094,0.028655,0.00797978,48483.1,386.885,13501.5,9784.28,51.8417,-4.41424,4.85006
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE2.0_TMAX60_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.060749,0.0,0.0,-1.4008569706978509,18.80750011188795,0.0,0.008681291704791448,0.008681291704791448,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.00055883,0.999441,0.385501,0.0,93822100.0,-872992.0,128.752,-1480.61,-11.4997,79504.2,-914275.0,617.5,154.786,4.51537,5995.1,4.5989
normalized-BA_RDC4.dot_luby_0null20mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_ladder.opb,40728.0,40894.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.105997,0.0,0.0,-0.32323356533287423,8.863249180300103,0.0,0.005976242591180739,0.005976242591180739,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000962876,0.999037,0.503992,0.0,99408100.0,-1238280.0,115.146,-3058.87,-26.5651,46116.0,-1225080.0,400.5,171.248,3.48753,3854.84,4.76563
normalized-mps-v2-20-10-bal8x12.opb,1463.0,220.0,1463.0,1.0,53529859.0,53529859.0,47470886.63238596,0.12763554248595893,0.0,13483.0,5.001711,9.215994531784006,1.0,11845845746.215054,44261500174.56034,1.0,0.0,1.0,9.765625e-05,0.0008111937366130933,-0.0009765625,357.525076765609,116.0,2976.0,0.0,0.0,0.0,1.0,0.254098,0.745902,0.67033,1.0,29201200.0,191376.0,5.55958,41.9363,7.54307,22216.1,167578.0,3996.0,1306.26,19.5502,64.294,4.91058
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE2.0_TMAX180_K67_cod2_pbEq1_newVersion_ladder.opb,75968.0,76179.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.017692,0.0,0.0,-0.7712304173532377,13.980930480162064,0.0,0.004783453432035611,0.004783453432035611,0.0,0.0,0.0,0.0,201868.0,81322.0,4.95373e-06,0.622204,0.324167,0.0536242,0.000770845,0.999229,0.503992,0.0,107640000.0,3905170.0,873.367,38391.6,43.9581,87773.4,3858350.0,100.5,18.0198,1.50495,30897.1,4.72437
normalized-mps-v2-20-10-neos12.opb,6342.0,11168.0,6342.0,1.0,1e+20,1e+20,0.0,1e+20,0.0,12209.0,5.008048,1.9251024913276569,0.0,20951059.96097561,84022196.70562693,0.5853658536585366,0.0,0.5853658536585366,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,469.01575157515754,8611.0,22960.0,0.0,0.0,0.0,1.0,0.0486717,0.951328,0.85323,1.0,82627200.0,210086.0,60.6113,74.8985,1.23572,98917.7,122234.0,1632.0,173.717,9.57856,-436.955,4.81622
normalized-autocorr_bern35-18.lin.opb,5002.0,4985.0,5002.0,1.0,-1996.0,-1996.0,-56636.333333333336,27.374916499666,0.0,6998.0,5.001745,1.3990403838464613,5.0,0.0,113.35346310087405,0.38024790083966414,0.6197520991603359,1.0,0.0,0.0,0.0,-1.4776396990447207,9934.0,5002.0,0.0,0.0,0.0889873,0.911013,0.10694,0.89306,0.5,0.380248,89729800.0,73189.2,4.92138,434.255,88.2385,873.545,77080.3,177.5,131.244,1.8764,3789.95,4.96284
normalized-minisat50_6_9_0_mh.opb,240200.0,599279.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.004013,0.0,0.0,259996.37055955236,2665867.3168065823,0.5189848121502798,0.00019984012789768185,0.5191846522781774,0.0,0.0,0.0,0.0,605407.0,250200.0,0.0,0.599019,0.390522,0.0104591,0.0664909,0.933509,0.337519,0.999615,98986200.0,54741.6,3237.45,4459.65,1.37752,127879.0,176156.0,39.5,17.125,1.0,3833.54,4.39208
normalized-NG.dot_luby_20null50mast_rapportOE2.0_TMAX60_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.185778,0.0,0.0,-2.283534881864623,48.23289799511161,0.0,0.0035595266602809704,0.0035595266602809704,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000609734,0.99939,0.63328,0.0,134218000.0,1649720.0,62625.8,268093.0,4.28087,375755.0,1608560.0,6.0,3.23077,1.0,16961.8,4.33301
normalized-BA_RDC4.dot_luby_10null0mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,72824.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.036148,0.0,0.0,-0.02024052531910184,0.7243026300421281,0.0,0.005385996409335727,0.005385996409335727,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00103321,0.998967,0.504753,0.0,113556000.0,490809.0,73.1831,585.445,7.99972,59863.8,478894.0,818.0,635.681,5.6573,1003.07,4.78648
normalized-BA_RDC4.dot_fibo_10null10mast_rapportOE1.0_TMAX60_K67_cod3.opb,33332.0,33839.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.054264,0.0,0.0,-1294.5094558848978,3062.8914238664306,0.0,0.7146424068626239,0.7146424068626239,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.115267,0.884733,0.455087,0.0,110311000.0,413657.0,183.152,2128.89,11.6236,35897.8,417262.0,196.0,77.173,1.98219,23674.6,4.87337
normalized-BA_RDC4.dot_unif_50null20mast_rapportOE2.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,72824.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.035755,0.0,0.0,-2.050170925456826,41.88559103163349,0.0,0.0029881212955903693,0.0029881212955903693,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.000573485,0.999427,0.504753,0.0,102274000.0,-555865.0,468.529,-2537.08,-5.41499,116898.0,-633001.0,249.5,67.412,2.4,17800.6,4.66667
normalized-BA_RDC4.dot_unif_50null50mast_rapportOE1.0_TMAX180_K67_cod2.opb,22027.0,22096.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.018862,0.0,0.0,-0.005935950362752522,0.0768161106542336,0.0,0.005935950362752522,0.005935950362752522,0.0,0.0,0.0,0.0,41436.0,40937.0,2.41336e-05,0.0940245,0.618013,0.287938,0.00108743,0.998913,0.598238,0.0,97479300.0,2007380.0,453.443,14496.2,31.9692,61894.9,1978730.0,136.5,30.4927,1.62774,17063.5,4.87566
normalized-clique-coloring-max-clique-n=15-t=3.opb,390.0,22426.0,390.0,1.0,14.0,14.0,0.0,1e+20,0.0,1290.0,5.005117,3.3076923076923075,2.0,0.038461538461538464,0.19230769230769232,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,2.0068163592622295,22410.0,390.0,0.0,0.0,0.998661,0.00133869,0.000221828,0.999778,0.330375,1.0,91771000.0,-2395.73,-0.641446,-0.220401,0.3436,10253.2,3523.0,-15984.5,-17964.0,171.4,0.748915,4.35445
normalized-BA_RDC4.dot_unif_0null20mast_rapportOE1.0_TMAX60_K67_cod2.opb,36668.0,36737.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.048065,0.0,0.0,-7.1887290226445515,74.17280959924062,0.0,0.011871900725505044,0.011871900725505044,0.0,0.0,0.0,0.0,41436.0,40937.0,2.41336e-05,0.0940245,0.618013,0.287938,0.0021725,0.997827,0.598238,0.0,71538800.0,425491.0,63.1169,210.91,3.34158,102754.0,343362.0,1628.0,620.047,9.56248,675.405,4.77445
SMTI_25000_3_0.95_3.opb,113330.0,102143.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.34701,0.0,0.0,0.4,0.4898979485566357,0.4,0.0,0.4,0.0,0.0,0.0,0.0,125001.0,125000.0,0.0107919,0.0329277,0.0860153,0.870265,0.0680823,0.931918,0.963472,1.0,134218000.0,1410680.0,10429.4,19427.3,1.86274,511040.0,951936.0,49.0,10.7273,1.0,59.4868,3.3199
normalized-lo_10x10_003.opb.metafix.opb,63.0,44.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.008598999999999999,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1e+99,0.0,1e+99,0.0,58.0,100.0,0.0689655,0.0689655,0.0689655,0.793103,0.2,0.8,1.0,1.0,111469000.0,1819.54,8.30976,56.2572,6.77001,240.983,1631.46,29.0,9.66102,1.0,52.0877,0.001937
normalized-s3-3-3-4pb.opb,152.0,399.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,51.0,0.017100999999999998,0.3355263157894737,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,616.0,228.0,0.0,0.363636,0.512987,0.123377,0.108159,0.891841,0.402128,1.0,94878000.0,11671.1,15.0307,86.5587,5.75881,1736.04,9997.53,115.5,79.4095,1.55172,42.7089,0.014062
normalized-NG.dot_luby_0null50mast_rapportOE2.0_TMAX120_K192_cod1.opb,399113.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.456446,0.0,0.0,-438.3457968044138,505.0144983059279,0.0,0.8532746365064531,0.8532746365064531,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.127336,0.872664,0.48797,0.0,134218000.0,503536.0,16028.1,6324.22,0.394571,368646.0,145457.0,23.0,0.0,1.0,0.0,4.41068
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.047516,0.0,0.0,-6.417596939662667,75.31161335479074,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,87499900.0,-1692580.0,146.978,-2846.57,-19.3674,89656.4,-1736410.0,610.0,200.984,4.46765,-8160.24,4.74363
